LR:0.001, DF : 0, TU : [1, 2],DRT: 0.2
[Epoch 0084/1000]	Epsilon:0.4585	#Expl.:3599/7969	#Buy:3770	#Sell:1793	#Hold:2406	#Stocks:4336	PV:\201,847,000	POS:85	NEG:72	Loss:  0.000000
[Epoch 0085/1000]	Epsilon:0.4580	#Expl.:3601/7969	#Buy:3796	#Sell:1766	#Hold:2407	#Stocks:4403	PV:\204,978,950	POS:86	NEG:67	Loss:  0.000000
[Epoch 0086/1000]	Epsilon:0.4575	#Expl.:3715/7969	#Buy:3773	#Sell:1903	#Hold:2293	#Stocks:4181	PV:\194,633,165	POS:84	NEG:73	Loss:  0.000000
[Epoch 0087/1000]	Epsilon:0.4570	#Expl.:3616/7969	#Buy:3791	#Sell:1810	#Hold:2368	#Stocks:4333	PV:\201,733,262	POS:90	NEG:65	Loss:  0.000000
[Epoch 0088/1000]	Epsilon:0.4565	#Expl.:3667/7969	#Buy:3852	#Sell:1787	#Hold:2330	#Stocks:4413	PV:\205,466,581	POS:91	NEG:66	Loss:  0.000000
[Epoch 0089/1000]	Epsilon:0.4560	#Expl.:3593/7969	#Buy:3764	#Sell:1814	#Hold:2391	#Stocks:4293	PV:\199,877,622	POS:84	NEG:73	Loss:  0.000000
[Epoch 0090/1000]	Epsilon:0.4555	#Expl.:3599/7969	#Buy:3778	#Sell:1802	#Hold:2389	#Stocks:4353	PV:\202,638,345	POS:91	NEG:60	Loss:  0.000000
[Epoch 0091/1000]	Epsilon:0.4550	#Expl.:3624/7969	#Buy:3753	#Sell:1817	#Hold:2399	#Stocks:4308	PV:\200,613,556	POS:87	NEG:68	Loss:  0.000000
[Epoch 0092/1000]	Epsilon:0.4545	#Expl.:3599/7969	#Buy:3758	#Sell:1798	#Hold:2413	#Stocks:4301	PV:\200,219,464	POS:84	NEG:74	Loss:  0.000000
[Epoch 0093/1000]	Epsilon:0.4540	#Expl.:3615/7969	#Buy:3832	#Sell:1794	#Hold:2343	#Stocks:4421	PV:\205,799,603	POS:86	NEG:65	Loss:  0.000000
[Epoch 0094/1000]	Epsilon:0.4535	#Expl.:3610/7969	#Buy:3768	#Sell:1811	#Hold:2390	#Stocks:4309	PV:\200,595,119	POS:85	NEG:70	Loss:  0.000000
[Epoch 0095/1000]	Epsilon:0.4530	#Expl.:3687/7969	#Buy:3790	#Sell:1788	#Hold:2391	#Stocks:4337	PV:\201,903,128	POS:83	NEG:74	Loss:  0.000000
[Epoch 0096/1000]	Epsilon:0.4525	#Expl.:3560/7969	#Buy:3778	#Sell:1789	#Hold:2402	#Stocks:4375	PV:\203,665,461	POS:91	NEG:64	Loss:  0.000000
[Epoch 0097/1000]	Epsilon:0.4520	#Expl.:3554/7969	#Buy:3796	#Sell:1767	#Hold:2406	#Stocks:4420	PV:\205,768,829	POS:86	NEG:67	Loss:  0.000000
[Epoch 0098/1000]	Epsilon:0.4515	#Expl.:3619/7969	#Buy:3764	#Sell:1819	#Hold:2386	#Stocks:4297	PV:\200,042,362	POS:83	NEG:74	Loss:  0.000000
